route,seq,src,dst,length_km,hotspot_rate,weight_km,penalty_km,from_node,to_node
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A201 Blackfriars Bridge
avoid_hotspots,4,LA Boundary,A201 Blackfriars Bridge,0.5,0.0,0.5,0.0,A407,A201 Blackfriars Bridge
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A201/A3202
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A201/A3202
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A201/A3202
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A201/A3202
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A201/A3202
shortest_distance,6,A23,A302,0.3,0.0,0.3,0.0,A407,A201/A3202
shortest_distance,7,A302,A201/A3202,0.3,0.0,0.3,0.0,A407,A201/A3202
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A201/A3202
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A201/A3202
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A201/A3202
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A201/A3202
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A201/A3202
avoid_hotspots,6,A23,A302,0.3,0.0,0.3,0.0,A407,A201/A3202
avoid_hotspots,7,A302,A201/A3202,0.3,0.0,0.3,0.0,A407,A201/A3202
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A201/A3203
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A201/A3203
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A201/A3203
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A201/A3203
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A201/A3203
shortest_distance,6,A23,A302,0.3,0.0,0.3,0.0,A407,A201/A3203
shortest_distance,7,A302,A201/A3203,0.4,0.0,0.4,0.0,A407,A201/A3203
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A201/A3203
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A201/A3203
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A201/A3203
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A201/A3203
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A201/A3203
avoid_hotspots,6,A23,A302,0.3,0.0,0.3,0.0,A407,A201/A3203
avoid_hotspots,7,A302,A201/A3203,0.4,0.0,0.4,0.0,A407,A201/A3203
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A2015
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A2015
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A2015
shortest_distance,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A2015
shortest_distance,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A2015
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A2015
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A2015
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A2015
avoid_hotspots,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A2015
avoid_hotspots,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A2015
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A202
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A202
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A202
shortest_distance,4,LA Boundary,A2217,0.5,0.0,0.5,0.0,A407,A202
shortest_distance,5,A2217,A202,0.2,0.0,0.2,0.0,A407,A202
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A202
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A202
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A202
avoid_hotspots,4,LA Boundary,A2217,0.5,0.0,0.5,0.0,A407,A202
avoid_hotspots,5,A2217,A202,0.2,0.0,0.2,0.0,A407,A202
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A202 Clayton St
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A202 Clayton St
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A202 Clayton St
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A202 Clayton St
shortest_distance,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A202 Clayton St
shortest_distance,6,A213,A215,2.8,0.0,2.8,0.0,A407,A202 Clayton St
shortest_distance,7,A215,Rye Lane,1.7,0.0,1.7,0.0,A407,A202 Clayton St
shortest_distance,8,Rye Lane,A202 Clayton St,0.3,0.0,0.3,0.0,A407,A202 Clayton St
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A202 Clayton St
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A202 Clayton St
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A202 Clayton St
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A202 Clayton St
avoid_hotspots,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A202 Clayton St
avoid_hotspots,6,A213,A215,2.8,0.0,2.8,0.0,A407,A202 Clayton St
avoid_hotspots,7,A215,Rye Lane,1.7,0.0,1.7,0.0,A407,A202 Clayton St
avoid_hotspots,8,Rye Lane,A202 Clayton St,0.3,0.0,0.3,0.0,A407,A202 Clayton St
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A203
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A203
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A203
shortest_distance,4,LA Boundary,A3036,0.1,0.0,0.1,0.0,A407,A203
shortest_distance,5,A3036,A203,0.2,0.0,0.2,0.0,A407,A203
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A203
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A203
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A203
avoid_hotspots,4,LA Boundary,A3036,0.1,0.0,0.1,0.0,A407,A203
avoid_hotspots,5,A3036,A203,0.2,0.0,0.2,0.0,A407,A203
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A204/A215 roundabout
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A204/A215 roundabout
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A204/A215 roundabout
shortest_distance,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A204/A215 roundabout
shortest_distance,5,A232,A23,2.1,0.0,2.1,0.0,A407,A204/A215 roundabout
shortest_distance,6,A23,A204/A215 roundabout,1.4,0.0,1.4,0.0,A407,A204/A215 roundabout
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A204/A215 roundabout
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A204/A215 roundabout
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A204/A215 roundabout
avoid_hotspots,4,LA Boundary,A232,3.1,0.0,3.1,0.0,A407,A204/A215 roundabout
avoid_hotspots,5,A232,A23,2.1,0.0,2.1,0.0,A407,A204/A215 roundabout
avoid_hotspots,6,A23,A204/A215 roundabout,1.4,0.0,1.4,0.0,A407,A204/A215 roundabout
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A2043
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A2043
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A2043
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A2043
shortest_distance,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A2043
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A2043
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A2043
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A2043
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A2043
avoid_hotspots,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A2043
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A205
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A205
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A205
shortest_distance,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A205
shortest_distance,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A205
shortest_distance,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A205
shortest_distance,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A205
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A205
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A205
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A205
avoid_hotspots,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A205
avoid_hotspots,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A205
avoid_hotspots,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A205
avoid_hotspots,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A205
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A205 The Avenue
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A205 The Avenue
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A205 The Avenue
shortest_distance,4,LA Boundary,A201,0.2,0.6086956521739131,0.44347826086956527,0.24347826086956526,A407,A205 The Avenue
shortest_distance,5,A201,A300,0.2,0.0,0.2,0.0,A407,A205 The Avenue
shortest_distance,6,A300,A3,0.2,0.0,0.2,0.0,A407,A205 The Avenue
shortest_distance,7,A3,A205 The Avenue,0.5,0.0,0.5,0.0,A407,A205 The Avenue
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A205 The Avenue
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A205 The Avenue
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A205 The Avenue
avoid_hotspots,4,LA Boundary,A201,0.2,0.6086956521739131,0.44347826086956527,0.24347826086956526,A407,A205 The Avenue
avoid_hotspots,5,A201,A300,0.2,0.0,0.2,0.0,A407,A205 The Avenue
avoid_hotspots,6,A300,A3,0.2,0.0,0.2,0.0,A407,A205 The Avenue
avoid_hotspots,7,A3,A205 The Avenue,0.5,0.0,0.5,0.0,A407,A205 The Avenue
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A206
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A206
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A206
shortest_distance,4,LA Boundary,A221,2.6000000000000005,0.0,2.6000000000000005,0.0,A407,A206
shortest_distance,5,A221,A206,3.4,0.0,3.4,0.0,A407,A206
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A206
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A206
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A206
avoid_hotspots,4,LA Boundary,A221,2.6000000000000005,0.0,2.6000000000000005,0.0,A407,A206
avoid_hotspots,5,A221,A206,3.4,0.0,3.4,0.0,A407,A206
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A208
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A208
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A208
shortest_distance,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A208
shortest_distance,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A208
shortest_distance,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A208
shortest_distance,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A208
shortest_distance,8,A205,A208,1.8,0.0,1.8,0.0,A407,A208
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A208
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A208
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A208
avoid_hotspots,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A208
avoid_hotspots,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A208
avoid_hotspots,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A208
avoid_hotspots,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A208
avoid_hotspots,8,A205,A208,1.8,0.0,1.8,0.0,A407,A208
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A21
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A21
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A21
shortest_distance,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A21
shortest_distance,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A21
shortest_distance,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A21
shortest_distance,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A21
shortest_distance,8,A205,A21,0.2,0.0,0.2,0.0,A407,A21
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A21
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A21
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A21
avoid_hotspots,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A21
avoid_hotspots,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A21
avoid_hotspots,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A21
avoid_hotspots,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A21
avoid_hotspots,8,A205,A21,0.2,0.0,0.2,0.0,A407,A21
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A210
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A210
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A210
shortest_distance,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A210
shortest_distance,5,A222,A210,1.1,0.0,1.1,0.0,A407,A210
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A210
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A210
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A210
avoid_hotspots,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A210
avoid_hotspots,5,A222,A210,1.1,0.0,1.1,0.0,A407,A210
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A211
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A211
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A211
shortest_distance,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A211
shortest_distance,5,A222,A211,0.4,0.0,0.4,0.0,A407,A211
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A211
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A211
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A211
avoid_hotspots,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A211
avoid_hotspots,5,A222,A211,0.4,0.0,0.4,0.0,A407,A211
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A212
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A212
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A212
shortest_distance,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A212
shortest_distance,5,A222,A212,0.6,0.0,0.6,0.0,A407,A212
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A212
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A212
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A212
avoid_hotspots,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A212
avoid_hotspots,5,A222,A212,0.6,0.0,0.6,0.0,A407,A212
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A213
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A213
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A213
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A213
shortest_distance,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A213
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A213
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A213
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A213
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A213
avoid_hotspots,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A213
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A213 Penge Rd
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A213 Penge Rd
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A213 Penge Rd
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A213 Penge Rd
shortest_distance,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A213 Penge Rd
shortest_distance,6,A213,A215,2.8,0.0,2.8,0.0,A407,A213 Penge Rd
shortest_distance,7,A215,A213 Penge Rd,0.4,0.0,0.4,0.0,A407,A213 Penge Rd
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A213 Penge Rd
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A213 Penge Rd
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A213 Penge Rd
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A213 Penge Rd
avoid_hotspots,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A213 Penge Rd
avoid_hotspots,6,A213,A215,2.8,0.0,2.8,0.0,A407,A213 Penge Rd
avoid_hotspots,7,A215,A213 Penge Rd,0.4,0.0,0.4,0.0,A407,A213 Penge Rd
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A213 Sunny Bank
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A213 Sunny Bank
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A213 Sunny Bank
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A213 Sunny Bank
shortest_distance,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A213 Sunny Bank
shortest_distance,6,A213,A215,2.8,0.0,2.8,0.0,A407,A213 Sunny Bank
shortest_distance,7,A215,A213 Sunny Bank,0.3,0.0,0.3,0.0,A407,A213 Sunny Bank
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A213 Sunny Bank
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A213 Sunny Bank
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A213 Sunny Bank
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A213 Sunny Bank
avoid_hotspots,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A213 Sunny Bank
avoid_hotspots,6,A213,A215,2.8,0.0,2.8,0.0,A407,A213 Sunny Bank
avoid_hotspots,7,A215,A213 Sunny Bank,0.3,0.0,0.3,0.0,A407,A213 Sunny Bank
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A214
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A214
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A214
shortest_distance,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A214
shortest_distance,5,A222,A212,0.6,0.0,0.6,0.0,A407,A214
shortest_distance,6,A212,A214,2.0,0.0,2.0,0.0,A407,A214
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A214
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A214
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A214
avoid_hotspots,4,LA Boundary,A222,2.0,0.0,2.0,0.0,A407,A214
avoid_hotspots,5,A222,A212,0.6,0.0,0.6,0.0,A407,A214
avoid_hotspots,6,A212,A214,2.0,0.0,2.0,0.0,A407,A214
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A215
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A215
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A215
shortest_distance,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A215
shortest_distance,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A215
shortest_distance,6,A213,A215,2.8,0.0,2.8,0.0,A407,A215
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A215
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A215
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A215
avoid_hotspots,4,LA Boundary,A2216,0.8,0.0,0.8,0.0,A407,A215
avoid_hotspots,5,A2216,A213,0.2,0.0,0.2,0.0,A407,A215
avoid_hotspots,6,A213,A215,2.8,0.0,2.8,0.0,A407,A215
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A216
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A216
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A216
shortest_distance,4,LA Boundary,A239,1.5,0.0,1.5,0.0,A407,A216
shortest_distance,5,A239,A236,0.6,0.0,0.6,0.0,A407,A216
shortest_distance,6,A236,A216,0.7,0.0,0.7,0.0,A407,A216
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A216
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A216
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A216
avoid_hotspots,4,LA Boundary,A239,1.5,0.0,1.5,0.0,A407,A216
avoid_hotspots,5,A239,A236,0.6,0.0,0.6,0.0,A407,A216
avoid_hotspots,6,A236,A216,0.7,0.0,0.7,0.0,A407,A216
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A217
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A217
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A217
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A217
shortest_distance,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A217
shortest_distance,6,A2043,A298,0.6,0.0,0.6,0.0,A407,A217
shortest_distance,7,A298,A219,1.9,0.0,1.9,0.0,A407,A217
shortest_distance,8,A219,A217,1.5,0.0,1.5,0.0,A407,A217
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A217
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A217
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A217
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A217
avoid_hotspots,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A217
avoid_hotspots,6,A2043,A298,0.6,0.0,0.6,0.0,A407,A217
avoid_hotspots,7,A298,A219,1.9,0.0,1.9,0.0,A407,A217
avoid_hotspots,8,A219,A217,1.5,0.0,1.5,0.0,A407,A217
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A218
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A218
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A218
shortest_distance,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A218
shortest_distance,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A218
shortest_distance,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A218
shortest_distance,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A218
shortest_distance,8,A205,A218,0.3142857142857143,0.0,0.3142857142857143,0.0,A407,A218
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A218
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A218
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A218
avoid_hotspots,4,LA Boundary,A234,0.3,0.0,0.3,0.0,A407,A218
avoid_hotspots,5,A234,A2015,0.5,0.0,0.5,0.0,A407,A218
avoid_hotspots,6,A2015,A2218,0.2,0.0,0.2,0.0,A407,A218
avoid_hotspots,7,A2218,A205,1.9,0.0,1.9,0.0,A407,A218
avoid_hotspots,8,A205,A218,0.3142857142857143,0.0,0.3142857142857143,0.0,A407,A218
shortest_distance,1,A407,A5,2.1,0.0,2.1,0.0,A407,A219
shortest_distance,2,A5,A41,0.4,0.0,0.4,0.0,A407,A219
shortest_distance,3,A41,LA Boundary,1.5,0.5217391304347826,3.065217391304348,1.5652173913043481,A407,A219
shortest_distance,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A219
shortest_distance,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A219
shortest_distance,6,A2043,A298,0.6,0.0,0.6,0.0,A407,A219
shortest_distance,7,A298,A219,1.9,0.0,1.9,0.0,A407,A219
avoid_hotspots,1,A407,A406,2.1,0.0,2.1,0.0,A407,A219
avoid_hotspots,2,A406,A504,1.3652173913043475,0.0,1.3652173913043475,0.0,A407,A219
avoid_hotspots,3,A504,LA Boundary,0.8,0.0,0.8,0.0,A407,A219
avoid_hotspots,4,LA Boundary,A307,0.6,0.0,0.6,0.0,A407,A219
avoid_hotspots,5,A307,A2043,0.3,0.0,0.3,0.0,A407,A219
avoid_hotspots,6,A2043,A298,0.6,0.0,0.6,0.0,A407,A219
