from_node,to_node,route,step_index,src,dst,length_km,hotspot_rate,weight_km,penalty_km,src_lon,src_lat,dst_lon,dst_lat
A407,A2 Parkfield Rd,avoid_hotspots,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
A407,A2 Parkfield Rd,avoid_hotspots,7,Old Marylebone Rd,York St,0.4297004404708934,0.0,0.4297004404708934,0.0,-0.16221634,51.52125442,-0.156512182,51.51972609
A407,A2 Parkfield Rd,avoid_hotspots,8,York St,A5204,0.4883533647394257,0.0,0.4883533647394257,0.0,-0.156512182,51.51972609,-0.1504358844074074,51.517491758148154
A407,A2 Parkfield Rd,avoid_hotspots,9,A5204,A4201,0.7646839313801734,0.0,0.7646839313801734,0.0,-0.1504358844074074,51.517491758148154,-0.13942321375,51.518066915
A407,A2 Parkfield Rd,avoid_hotspots,10,A4201,Piccadilly Circus,0.6858856564930044,0.0,0.6858856564930044,0.0,-0.13942321375,51.518066915,-0.1364002456,51.51219246457143
A407,A2 Parkfield Rd,avoid_hotspots,11,Piccadilly Circus,Pall Mall,0.4417548320012269,0.0,0.4417548320012269,0.0,-0.1364002456,51.51219246457143,-0.133761197,51.50857509
A407,A2 Parkfield Rd,avoid_hotspots,12,Pall Mall,Horse Guards Road,0.9018624357762138,0.0,0.9018624357762138,0.0,-0.133761197,51.50857509,-0.12844457,51.501170300000005
A407,A2 Parkfield Rd,avoid_hotspots,13,Horse Guards Road,A302,0.4012949042587581,0.0,0.4012949042587581,0.0,-0.12844457,51.501170300000005,-0.12265460716666667,51.50098655833334
A407,A2 Parkfield Rd,avoid_hotspots,14,A302,A3200,0.8218918487215403,0.0,0.8218918487215403,0.0,-0.12265460716666667,51.50098655833334,-0.11162507999999999,51.50372442
A407,A2 Parkfield Rd,avoid_hotspots,15,A3200,A3202,0.6449928518133817,0.0,0.6449928518133817,0.0,-0.11162507999999999,51.50372442,-0.1033240572105263,51.501088859999996
A407,A2 Parkfield Rd,avoid_hotspots,16,A3202,A300,0.4085550936229961,0.0,0.4085550936229961,0.0,-0.1033240572105263,51.501088859999996,-0.098269092,51.4991921
A407,A2 Parkfield Rd,avoid_hotspots,17,A300,A3/A2198,0.6192319123359998,0.0,0.6192319123359998,0.0,-0.098269092,51.4991921,-0.08969038,51.49761384
A407,A2 Parkfield Rd,avoid_hotspots,18,A3/A2198,A2205/A2206,0.6405279400001316,0.0,0.6405279400001316,0.0,-0.08969038,51.49761384,-0.080456215,51.49724720999999
A407,A2 Parkfield Rd,avoid_hotspots,19,A2205/A2206,A2,0.8738666025369948,0.0,0.8738666025369948,0.0,-0.080456215,51.49724720999999,-0.06932279489655173,51.49354352103449
A407,A2 Parkfield Rd,avoid_hotspots,20,A2,A100/A2205,0.905384978020484,0.0,0.905384978020484,0.0,-0.06932279489655173,51.49354352103449,-0.056828756,51.4911385
A407,A2 Parkfield Rd,avoid_hotspots,21,A100/A2205,A2208,0.9172864056759124,0.0,0.9172864056759124,0.0,-0.056828756,51.4911385,-0.043581344,51.49100803
A407,A2 Parkfield Rd,avoid_hotspots,22,A2208,LABoundary,1.0267687857723404,0.0,1.0267687857723404,0.0,-0.043581344,51.49100803,-0.033101871,51.48447463
A407,A2 Parkfield Rd,avoid_hotspots,23,LABoundary,A2 Parkfield Rd,1.0163099980051298,0.0,1.0163099980051298,0.0,-0.033101871,51.48447463,-0.035893037,51.47550156
A407,A2 Parkfield rd,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A2 Parkfield rd,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A2 Parkfield rd,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A2 Parkfield rd,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A2 Parkfield rd,shortest_distance,5,B414,Praed St,1.7904220719882065,0.0,1.7904220719882065,0.0,-0.184883062,51.53122946,-0.168367753,51.51883269
A407,A2 Parkfield rd,shortest_distance,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
A407,A2 Parkfield rd,shortest_distance,7,Old Marylebone Rd,York St,0.4297004404708934,0.0,0.4297004404708934,0.0,-0.16221634,51.52125442,-0.156512182,51.51972609
A407,A2 Parkfield rd,shortest_distance,8,York St,A5204,0.4883533647394257,0.0,0.4883533647394257,0.0,-0.156512182,51.51972609,-0.1504358844074074,51.517491758148154
A407,A2 Parkfield rd,shortest_distance,9,A5204,A4201,0.7646839313801734,0.0,0.7646839313801734,0.0,-0.1504358844074074,51.517491758148154,-0.13942321375,51.518066915
A407,A2 Parkfield rd,shortest_distance,10,A4201,Piccadilly Circus,0.6858856564930044,0.0,0.6858856564930044,0.0,-0.13942321375,51.518066915,-0.1364002456,51.51219246457143
A407,A2 Parkfield rd,shortest_distance,11,Piccadilly Circus,Pall Mall,0.4417548320012269,0.0,0.4417548320012269,0.0,-0.1364002456,51.51219246457143,-0.133761197,51.50857509
A407,A2 Parkfield rd,shortest_distance,12,Pall Mall,Horse Guards Road,0.9018624357762138,0.0,0.9018624357762138,0.0,-0.133761197,51.50857509,-0.12844457,51.501170300000005
A407,A2 Parkfield rd,shortest_distance,13,Horse Guards Road,A302,0.4012949042587581,0.0,0.4012949042587581,0.0,-0.12844457,51.501170300000005,-0.12265460716666667,51.50098655833334
A407,A2 Parkfield rd,shortest_distance,14,A302,A3200,0.8218918487215403,0.0,0.8218918487215403,0.0,-0.12265460716666667,51.50098655833334,-0.11162507999999999,51.50372442
A407,A2 Parkfield rd,shortest_distance,15,A3200,A3202,0.6449928518133817,0.0,0.6449928518133817,0.0,-0.11162507999999999,51.50372442,-0.1033240572105263,51.501088859999996
A407,A2 Parkfield rd,shortest_distance,16,A3202,A300,0.4085550936229961,0.0,0.4085550936229961,0.0,-0.1033240572105263,51.501088859999996,-0.098269092,51.4991921
A407,A2 Parkfield rd,shortest_distance,17,A300,A3/A2198,0.6192319123359998,0.0,0.6192319123359998,0.0,-0.098269092,51.4991921,-0.08969038,51.49761384
A407,A2 Parkfield rd,shortest_distance,18,A3/A2198,A2205/A2206,0.6405279400001316,0.0,0.6405279400001316,0.0,-0.08969038,51.49761384,-0.080456215,51.49724720999999
A407,A2 Parkfield rd,shortest_distance,19,A2205/A2206,A2,0.8738666025369948,0.0,0.8738666025369948,0.0,-0.080456215,51.49724720999999,-0.06932279489655173,51.49354352103449
A407,A2 Parkfield rd,shortest_distance,20,A2,A100/A2205,0.905384978020484,0.0,0.905384978020484,0.0,-0.06932279489655173,51.49354352103449,-0.056828756,51.4911385
A407,A2 Parkfield rd,shortest_distance,21,A100/A2205,A2208,0.9172864056759124,0.0,0.9172864056759124,0.0,-0.056828756,51.4911385,-0.043581344,51.49100803
A407,A2 Parkfield rd,shortest_distance,22,A2208,LABoundary,1.0267687857723404,0.0,1.0267687857723404,0.0,-0.043581344,51.49100803,-0.033101871,51.48447463
A407,A2 Parkfield rd,shortest_distance,23,LABoundary,A2 Parkfield rd,1.004000734062625,0.0,1.004000734062625,0.0,-0.033101871,51.48447463,-0.032727205,51.47544845
A407,A2 Parkfield rd,avoid_hotspots,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A2 Parkfield rd,avoid_hotspots,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A2 Parkfield rd,avoid_hotspots,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A2 Parkfield rd,avoid_hotspots,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A2 Parkfield rd,avoid_hotspots,5,B414,Praed St,1.7904220719882065,0.0,1.7904220719882065,0.0,-0.184883062,51.53122946,-0.168367753,51.51883269
A407,A2 Parkfield rd,avoid_hotspots,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
A407,A2 Parkfield rd,avoid_hotspots,7,Old Marylebone Rd,York St,0.4297004404708934,0.0,0.4297004404708934,0.0,-0.16221634,51.52125442,-0.156512182,51.51972609
A407,A2 Parkfield rd,avoid_hotspots,8,York St,A5204,0.4883533647394257,0.0,0.4883533647394257,0.0,-0.156512182,51.51972609,-0.1504358844074074,51.517491758148154
A407,A2 Parkfield rd,avoid_hotspots,9,A5204,A4201,0.7646839313801734,0.0,0.7646839313801734,0.0,-0.1504358844074074,51.517491758148154,-0.13942321375,51.518066915
A407,A2 Parkfield rd,avoid_hotspots,10,A4201,Piccadilly Circus,0.6858856564930044,0.0,0.6858856564930044,0.0,-0.13942321375,51.518066915,-0.1364002456,51.51219246457143
A407,A2 Parkfield rd,avoid_hotspots,11,Piccadilly Circus,Pall Mall,0.4417548320012269,0.0,0.4417548320012269,0.0,-0.1364002456,51.51219246457143,-0.133761197,51.50857509
A407,A2 Parkfield rd,avoid_hotspots,12,Pall Mall,Horse Guards Road,0.9018624357762138,0.0,0.9018624357762138,0.0,-0.133761197,51.50857509,-0.12844457,51.501170300000005
A407,A2 Parkfield rd,avoid_hotspots,13,Horse Guards Road,A302,0.4012949042587581,0.0,0.4012949042587581,0.0,-0.12844457,51.501170300000005,-0.12265460716666667,51.50098655833334
A407,A2 Parkfield rd,avoid_hotspots,14,A302,A3200,0.8218918487215403,0.0,0.8218918487215403,0.0,-0.12265460716666667,51.50098655833334,-0.11162507999999999,51.50372442
A407,A2 Parkfield rd,avoid_hotspots,15,A3200,A3202,0.6449928518133817,0.0,0.6449928518133817,0.0,-0.11162507999999999,51.50372442,-0.1033240572105263,51.501088859999996
A407,A2 Parkfield rd,avoid_hotspots,16,A3202,A300,0.4085550936229961,0.0,0.4085550936229961,0.0,-0.1033240572105263,51.501088859999996,-0.098269092,51.4991921
A407,A2 Parkfield rd,avoid_hotspots,17,A300,A3/A2198,0.6192319123359998,0.0,0.6192319123359998,0.0,-0.098269092,51.4991921,-0.08969038,51.49761384
A407,A2 Parkfield rd,avoid_hotspots,18,A3/A2198,A2205/A2206,0.6405279400001316,0.0,0.6405279400001316,0.0,-0.08969038,51.49761384,-0.080456215,51.49724720999999
A407,A2 Parkfield rd,avoid_hotspots,19,A2205/A2206,A2,0.8738666025369948,0.0,0.8738666025369948,0.0,-0.080456215,51.49724720999999,-0.06932279489655173,51.49354352103449
A407,A2 Parkfield rd,avoid_hotspots,20,A2,A100/A2205,0.905384978020484,0.0,0.905384978020484,0.0,-0.06932279489655173,51.49354352103449,-0.056828756,51.4911385
A407,A2 Parkfield rd,avoid_hotspots,21,A100/A2205,A2208,0.9172864056759124,0.0,0.9172864056759124,0.0,-0.056828756,51.4911385,-0.043581344,51.49100803
A407,A2 Parkfield rd,avoid_hotspots,22,A2208,LABoundary,1.0267687857723404,0.0,1.0267687857723404,0.0,-0.043581344,51.49100803,-0.033101871,51.48447463
A407,A2 Parkfield rd,avoid_hotspots,23,LABoundary,A2 Parkfield rd,1.004000734062625,0.0,1.004000734062625,0.0,-0.033101871,51.48447463,-0.032727205,51.47544845
A407,A2/A2209,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A2/A2209,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A2/A2209,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A2/A2209,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A2/A2209,shortest_distance,5,B414,Praed St,1.7904220719882065,0.0,1.7904220719882065,0.0,-0.184883062,51.53122946,-0.168367753,51.51883269
A407,A2/A2209,shortest_distance,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
A407,A2/A2209,shortest_distance,7,Old Marylebone Rd,York St,0.4297004404708934,0.0,0.4297004404708934,0.0,-0.16221634,51.52125442,-0.156512182,51.51972609
A407,A2/A2209,shortest_distance,8,York St,A5204,0.4883533647394257,0.0,0.4883533647394257,0.0,-0.156512182,51.51972609,-0.1504358844074074,51.517491758148154
A407,A2/A2209,shortest_distance,9,A5204,A4201,0.7646839313801734,0.0,0.7646839313801734,0.0,-0.1504358844074074,51.517491758148154,-0.13942321375,51.518066915
A407,A2/A2209,shortest_distance,10,A4201,Piccadilly Circus,0.6858856564930044,0.0,0.6858856564930044,0.0,-0.13942321375,51.518066915,-0.1364002456,51.51219246457143
A407,A2/A2209,shortest_distance,11,Piccadilly Circus,Pall Mall,0.4417548320012269,0.0,0.4417548320012269,0.0,-0.1364002456,51.51219246457143,-0.133761197,51.50857509
A407,A2/A2209,shortest_distance,12,Pall Mall,Horse Guards Road,0.9018624357762138,0.0,0.9018624357762138,0.0,-0.133761197,51.50857509,-0.12844457,51.501170300000005
A407,A2/A2209,shortest_distance,13,Horse Guards Road,A302,0.4012949042587581,0.0,0.4012949042587581,0.0,-0.12844457,51.501170300000005,-0.12265460716666667,51.50098655833334
A407,A2/A2209,shortest_distance,14,A302,A3200,0.8218918487215403,0.0,0.8218918487215403,0.0,-0.12265460716666667,51.50098655833334,-0.11162507999999999,51.50372442
A407,A2/A2209,shortest_distance,15,A3200,A3202,0.6449928518133817,0.0,0.6449928518133817,0.0,-0.11162507999999999,51.50372442,-0.1033240572105263,51.501088859999996
A407,A2/A2209,shortest_distance,16,A3202,A300,0.4085550936229961,0.0,0.4085550936229961,0.0,-0.1033240572105263,51.501088859999996,-0.098269092,51.4991921
A407,A2/A2209,shortest_distance,17,A300,A3/A2198,0.6192319123359998,0.0,0.6192319123359998,0.0,-0.098269092,51.4991921,-0.08969038,51.49761384
A407,A2/A2209,shortest_distance,18,A3/A2198,A2205/A2206,0.6405279400001316,0.0,0.6405279400001316,0.0,-0.08969038,51.49761384,-0.080456215,51.49724720999999
A407,A2/A2209,shortest_distance,19,A2205/A2206,A2,0.8738666025369948,0.0,0.8738666025369948,0.0,-0.080456215,51.49724720999999,-0.06932279489655173,51.49354352103449
A407,A2/A2209,shortest_distance,20,A2,A100/A2205,0.905384978020484,0.0,0.905384978020484,0.0,-0.06932279489655173,51.49354352103449,-0.056828756,51.4911385
A407,A2/A2209,shortest_distance,21,A100/A2205,A2208,0.9172864056759124,0.0,0.9172864056759124,0.0,-0.056828756,51.4911385,-0.043581344,51.49100803
A407,A2/A2209,shortest_distance,22,A2208,A101,1.3867078685309946,0.0,1.3867078685309946,0.0,-0.043581344,51.49100803,-0.041894508,51.50343470000001
A407,A2/A2209,shortest_distance,23,A101,A126,1.0483242587852253,0.0,1.0483242587852253,0.0,-0.041894508,51.50343470000001,-0.04005331,51.5127926
A407,A2/A2209,shortest_distance,24,A126,A13/A1261,1.0098630272093791,0.0,1.0098630272093791,0.0,-0.04005331,51.5127926,-0.032086607,51.52040204
A407,A2/A2209,shortest_distance,25,A13/A1261,A1205,0.8175927285415554,0.0,0.8175927285415554,0.0,-0.032086607,51.52040204,-0.026473239,51.52687238
A407,A2/A2209,shortest_distance,26,A1205,A11,1.3611646144339962,0.0,1.3611646144339962,0.0,-0.026473239,51.52687238,-0.01245428425,51.53546258882353
A407,A2/A2209,shortest_distance,27,A11,Major Rd,1.4909121046455456,0.0,1.4909121046455456,0.0,-0.01245428425,51.53546258882353,-0.001089489,51.54685624
A407,A2/A2209,shortest_distance,28,Major Rd,A106 Ruckholt Rd,1.253001002114626,0.0,1.253001002114626,0.0,-0.001089489,51.54685624,-0.007844052,51.55731278
A407,A2/A2209,shortest_distance,29,A106 Ruckholt Rd,Francis Rd,0.9368446465602264,0.0,0.9368446465602264,0.0,-0.007844052,51.55731278,0.001441754,51.563449435
A407,A2/A2209,shortest_distance,30,Francis Rd,Gainsborough Rd,1.183269176935326,0.0,1.183269176935326,0.0,0.001441754,51.563449435,0.014374123,51.57042207
A407,A2/A2209,shortest_distance,31,Gainsborough Rd,Aldersbrook Rd,0.8641089642051617,0.0,0.8641089642051617,0.0,0.014374123,51.57042207,0.024864598,51.56619466
A407,A2/A2209,shortest_distance,32,Aldersbrook Rd,A114,1.5401571414457416,0.0,1.5401571414457416,0.0,0.024864598,51.56619466,0.0345227589,51.553712832
A407,A2/A2209,shortest_distance,33,A114,A116,1.8587285639223408,0.0,1.8587285639223408,0.0,0.0345227589,51.553712832,0.061304397,51.55517315
A407,A2/A2209,shortest_distance,34,A116,A124,1.8136146525542585,0.0,1.8136146525542585,0.0,0.061304397,51.55517315,0.07097392509090909,51.54001182545455
A407,A2/A2209,shortest_distance,35,A124,A117,1.4678323657686627,0.0,1.4678323657686627,0.0,0.07097392509090909,51.54001182545455,0.06596969471428571,51.52718358
A407,A2/A2209,shortest_distance,36,A117,A1020,1.7032390932504895,0.0,1.7032390932504895,0.0,0.06596969471428571,51.52718358,0.066555454,51.51187032
A407,A2/A2209,shortest_distance,37,A1020,Charlton Church Lane,2.099095251622276,0.0,2.099095251622276,0.0,0.066555454,51.51187032,0.058528478999999994,51.49366597
A407,A2/A2209,shortest_distance,38,Charlton Church Lane,A205 Grand Depot Rd,0.2823721517816016,0.0,0.2823721517816016,0.0,0.058528478999999994,51.49366597,0.061326386,51.49181824000001
A407,A2/A2209,shortest_distance,39,A205 Grand Depot Rd,A206,1.2801573379872186,0.0,1.2801573379872186,0.0,0.061326386,51.49181824000001,0.049575791300000005,51.482929746
A407,A2/A2209,shortest_distance,40,A206,A102/A2,1.1444150654372856,0.0,1.1444150654372856,0.0,0.049575791300000005,51.482929746,0.043216922,51.47343027
A407,A2/A2209,shortest_distance,41,A102/A2,A2213,1.3980856494881833,0.0,1.3980856494881833,0.0,0.043216922,51.47343027,0.023103862,51.47449850000001
A407,A2/A2209,shortest_distance,42,A2213,A2211,1.298484847485883,0.0,1.298484847485883,0.0,0.023103862,51.47449850000001,0.008223631411764706,51.46739570352941
A407,A2/A2209,shortest_distance,43,A2211,B210,1.5320393016559872,0.0,1.5320393016559872,0.0,0.008223631411764706,51.46739570352941,-0.013338098,51.46432993
A407,A2/A2209,shortest_distance,44,B210,A2/A2209,0.3195339999695028,0.0,0.3195339999695028,0.0,-0.013338098,51.46432993,-0.01685671,51.46618807
A407,A2/A2209,avoid_hotspots,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A2/A2209,avoid_hotspots,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A2/A2209,avoid_hotspots,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A2/A2209,avoid_hotspots,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A2/A2209,avoid_hotspots,5,B414,Praed St,1.7904220719882065,0.0,1.7904220719882065,0.0,-0.184883062,51.53122946,-0.168367753,51.51883269
A407,A2/A2209,avoid_hotspots,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
A407,A2/A2209,avoid_hotspots,7,Old Marylebone Rd,York St,0.4297004404708934,0.0,0.4297004404708934,0.0,-0.16221634,51.52125442,-0.156512182,51.51972609
A407,A2/A2209,avoid_hotspots,8,York St,A5204,0.4883533647394257,0.0,0.4883533647394257,0.0,-0.156512182,51.51972609,-0.1504358844074074,51.517491758148154
A407,A2/A2209,avoid_hotspots,9,A5204,A4201,0.7646839313801734,0.0,0.7646839313801734,0.0,-0.1504358844074074,51.517491758148154,-0.13942321375,51.518066915
A407,A2/A2209,avoid_hotspots,10,A4201,Piccadilly Circus,0.6858856564930044,0.0,0.6858856564930044,0.0,-0.13942321375,51.518066915,-0.1364002456,51.51219246457143
A407,A2/A2209,avoid_hotspots,11,Piccadilly Circus,Pall Mall,0.4417548320012269,0.0,0.4417548320012269,0.0,-0.1364002456,51.51219246457143,-0.133761197,51.50857509
A407,A2/A2209,avoid_hotspots,12,Pall Mall,Horse Guards Road,0.9018624357762138,0.0,0.9018624357762138,0.0,-0.133761197,51.50857509,-0.12844457,51.501170300000005
A407,A2/A2209,avoid_hotspots,13,Horse Guards Road,A302,0.4012949042587581,0.0,0.4012949042587581,0.0,-0.12844457,51.501170300000005,-0.12265460716666667,51.50098655833334
A407,A2/A2209,avoid_hotspots,14,A302,A3200,0.8218918487215403,0.0,0.8218918487215403,0.0,-0.12265460716666667,51.50098655833334,-0.11162507999999999,51.50372442
A407,A2/A2209,avoid_hotspots,15,A3200,A3202,0.6449928518133817,0.0,0.6449928518133817,0.0,-0.11162507999999999,51.50372442,-0.1033240572105263,51.501088859999996
A407,A2/A2209,avoid_hotspots,16,A3202,A300,0.4085550936229961,0.0,0.4085550936229961,0.0,-0.1033240572105263,51.501088859999996,-0.098269092,51.4991921
A407,A2/A2209,avoid_hotspots,17,A300,A3/A2198,0.6192319123359998,0.0,0.6192319123359998,0.0,-0.098269092,51.4991921,-0.08969038,51.49761384
A407,A2/A2209,avoid_hotspots,18,A3/A2198,A2205/A2206,0.6405279400001316,0.0,0.6405279400001316,0.0,-0.08969038,51.49761384,-0.080456215,51.49724720999999
A407,A2/A2209,avoid_hotspots,19,A2205/A2206,A2,0.8738666025369948,0.0,0.8738666025369948,0.0,-0.080456215,51.49724720999999,-0.06932279489655173,51.49354352103449
A407,A2/A2209,avoid_hotspots,20,A2,A100/A2205,0.905384978020484,0.0,0.905384978020484,0.0,-0.06932279489655173,51.49354352103449,-0.056828756,51.4911385
A407,A2/A2209,avoid_hotspots,21,A100/A2205,A2208,0.9172864056759124,0.0,0.9172864056759124,0.0,-0.056828756,51.4911385,-0.043581344,51.49100803
A407,A2/A2209,avoid_hotspots,22,A2208,A101,1.3867078685309946,0.0,1.3867078685309946,0.0,-0.043581344,51.49100803,-0.041894508,51.50343470000001
A407,A2/A2209,avoid_hotspots,23,A101,A126,1.0483242587852253,0.0,1.0483242587852253,0.0,-0.041894508,51.50343470000001,-0.04005331,51.5127926
A407,A2/A2209,avoid_hotspots,24,A126,A13/A1261,1.0098630272093791,0.0,1.0098630272093791,0.0,-0.04005331,51.5127926,-0.032086607,51.52040204
A407,A2/A2209,avoid_hotspots,25,A13/A1261,A1205,0.8175927285415554,0.0,0.8175927285415554,0.0,-0.032086607,51.52040204,-0.026473239,51.52687238
A407,A2/A2209,avoid_hotspots,26,A1205,A11,1.3611646144339962,0.0,1.3611646144339962,0.0,-0.026473239,51.52687238,-0.01245428425,51.53546258882353
A407,A2/A2209,avoid_hotspots,27,A11,Major Rd,1.4909121046455456,0.0,1.4909121046455456,0.0,-0.01245428425,51.53546258882353,-0.001089489,51.54685624
A407,A2/A2209,avoid_hotspots,28,Major Rd,A106 Ruckholt Rd,1.253001002114626,0.0,1.253001002114626,0.0,-0.001089489,51.54685624,-0.007844052,51.55731278
A407,A2/A2209,avoid_hotspots,29,A106 Ruckholt Rd,Francis Rd,0.9368446465602264,0.0,0.9368446465602264,0.0,-0.007844052,51.55731278,0.001441754,51.563449435
A407,A2/A2209,avoid_hotspots,30,Francis Rd,Gainsborough Rd,1.183269176935326,0.0,1.183269176935326,0.0,0.001441754,51.563449435,0.014374123,51.57042207
A407,A2/A2209,avoid_hotspots,31,Gainsborough Rd,Aldersbrook Rd,0.8641089642051617,0.0,0.8641089642051617,0.0,0.014374123,51.57042207,0.024864598,51.56619466
A407,A2/A2209,avoid_hotspots,32,Aldersbrook Rd,A114,1.5401571414457416,0.0,1.5401571414457416,0.0,0.024864598,51.56619466,0.0345227589,51.553712832
A407,A2/A2209,avoid_hotspots,33,A114,A116,1.8587285639223408,0.0,1.8587285639223408,0.0,0.0345227589,51.553712832,0.061304397,51.55517315
A407,A2/A2209,avoid_hotspots,34,A116,A124,1.8136146525542585,0.0,1.8136146525542585,0.0,0.061304397,51.55517315,0.07097392509090909,51.54001182545455
A407,A2/A2209,avoid_hotspots,35,A124,A117,1.4678323657686627,0.0,1.4678323657686627,0.0,0.07097392509090909,51.54001182545455,0.06596969471428571,51.52718358
A407,A2/A2209,avoid_hotspots,36,A117,A1020,1.7032390932504895,0.0,1.7032390932504895,0.0,0.06596969471428571,51.52718358,0.066555454,51.51187032
A407,A2/A2209,avoid_hotspots,37,A1020,Charlton Church Lane,2.099095251622276,0.0,2.099095251622276,0.0,0.066555454,51.51187032,0.058528478999999994,51.49366597
A407,A2/A2209,avoid_hotspots,38,Charlton Church Lane,A205 Grand Depot Rd,0.2823721517816016,0.0,0.2823721517816016,0.0,0.058528478999999994,51.49366597,0.061326386,51.49181824000001
A407,A2/A2209,avoid_hotspots,39,A205 Grand Depot Rd,A206,1.2801573379872186,0.0,1.2801573379872186,0.0,0.061326386,51.49181824000001,0.049575791300000005,51.482929746
A407,A2/A2209,avoid_hotspots,40,A206,A102/A2,1.1444150654372856,0.0,1.1444150654372856,0.0,0.049575791300000005,51.482929746,0.043216922,51.47343027
A407,A2/A2209,avoid_hotspots,41,A102/A2,A2213,1.3980856494881833,0.0,1.3980856494881833,0.0,0.043216922,51.47343027,0.023103862,51.47449850000001
A407,A2/A2209,avoid_hotspots,42,A2213,A2211,1.298484847485883,0.0,1.298484847485883,0.0,0.023103862,51.47449850000001,0.008223631411764706,51.46739570352941
A407,A2/A2209,avoid_hotspots,43,A2211,B210,1.5320393016559872,0.0,1.5320393016559872,0.0,0.008223631411764706,51.46739570352941,-0.013338098,51.46432993
A407,A2/A2209,avoid_hotspots,44,B210,A2/A2209,0.3195339999695028,0.0,0.3195339999695028,0.0,-0.013338098,51.46432993,-0.01685671,51.46618807
A407,A20,shortest_distance,1,A407,A41(T),1.2526638676309407,0.0,1.2526638676309407,0.0,-0.2144295742857143,51.56499002392857,-0.197086554,51.56172272999999
A407,A20,shortest_distance,2,A41(T),Adelaide Rd roundabout,1.6877774339313854,0.0,1.6877774339313854,0.0,-0.197086554,51.56172272999999,-0.18198011800000002,51.54979923
A407,A20,shortest_distance,3,Adelaide Rd roundabout,A41,0.8314831585239466,0.0,0.8314831585239466,0.0,-0.18198011800000002,51.54979923,-0.17898772504,51.5425567796
A407,A20,shortest_distance,4,A41,B414,1.3238958704953925,0.0,1.3238958704953925,0.0,-0.17898772504,51.5425567796,-0.184883062,51.53122946
A407,A20,shortest_distance,5,B414,Praed St,1.7904220719882065,0.0,1.7904220719882065,0.0,-0.184883062,51.53122946,-0.168367753,51.51883269
A407,A20,shortest_distance,6,Praed St,Old Marylebone Rd,0.5036499222349642,0.0,0.5036499222349642,0.0,-0.168367753,51.51883269,-0.16221634,51.52125442
